Time,dSVENY05,dSVENY10,dTIPSY10,sp_daily,dvix,dollar_ret_pm,mps,mpu,mpu_level_lag
31-Jul-2013,-0.008000016,-0.022500038,-0.0816000100000001,-0.00013641883113813,0.0599999999999987,0.00156356685047479,0.00566347780392198,0.00349937559448704,0.484608267503519
18-Sep-2013,-0.195000053,-0.168299914,-0.191699981,0.0121041216925901,-0.94,0.013912037304899,-0.0119253766015281,-0.036705436914083,0.544416223981399
30-Oct-2013,0.0166000129999999,0.0229001050000002,0.019199998,-0.00488784936718112,0.24,-0.000538294854021756,0.00566347780392198,-0.00706568335833896,0.447326787614808
18-Dec-2013,0.0257999900000001,0.0460000029999996,0.052299976,0.0165109057804926,-2.41,-0.00520418248455469,0.0116098800102778,-0.00591705345765603,0.409740837902332
29-Jan-2014,-0.0591000319999999,-0.0769000050000002,-0.065299988,-0.0102617040053703,1.55,-0.00163319879842692,0.00196853633054117,-0.011075897803553,0.442737554891313
19-Mar-2014,0.184399962,0.0985000130000002,0.131799996,-0.00615052484482348,0.6,-0.00873181880377624,0.0248958886828198,0.017244396823796,0.379785190316475
30-Apr-2014,-0.0484000439999999,-0.0348999500000002,-0.0390999909999999,0.00298754974058468,-0.300000000000001,0.00456037498218116,0.00497597020037507,-0.01367434629855,0.389050656186877
18-Jun-2014,-0.049200058,-0.0469000339999996,-0.051699996,0.00768924304188978,-1.45,0.00315465001358771,0.0112003211086287,-0.002837862849696,0.42938785637701
30-Jul-2014,0.0750999450000001,0.102299928,0.093800009,6.09108599309849e-05,0.0500000000000007,-0.00310196663475719,0.0200354151709453,0.010629113328191,0.487114212031111
17-Sep-2014,0.035699964,0.020499944,0.0709999800000001,0.00129480516916569,-0.0800000000000001,-0.00798829465920152,0.0112114589193488,-0.00562861328734299,0.533126730159786
29-Oct-2014,0.0877000100000001,0.0295000069999998,0.025200009,-0.00138631599052275,0.76,-0.00797863928312006,0.0454831261638554,0.015275220618347,0.48599025823367
17-Dec-2014,0.0830999610000001,0.0780000680000001,0.0598999860000001,0.0201480735367578,-4.13,-0.00970901694125485,0.0266431367574724,-0.00783918103954195,0.612211148509121
28-Jan-2015,-0.0911999940000001,-0.098799944,-0.065599993,-0.0135875029854553,3.22,-0.00818045554962103,-0.00289193718132803,-0.0116654850649081,0.5611408095975
18-Mar-2015,-0.153400063,-0.118900061,-0.174100011,0.0120851016447512,-1.69,0.0190060675534995,-0.0778666620894285,-0.037479957752049,0.585789515363495
29-Apr-2015,0.039600015,0.0674998759999998,0.034799993,-0.00374734807524302,0.98,0.00742943807316358,0.0110019757507492,-0.00168967876683801,0.567332141581375
17-Jun-2015,-0.04490006,-0.000699997000000341,-0.00630003200000007,0.00197768423147515,-0.31,0.00615741600813847,-0.0260842657072368,-0.0126937436255909,0.586652695932729
29-Jul-2015,0.0252999059999999,0.0311999329999999,0.00729995999999999,0.00729214275694812,-0.94,-0.00386133335416546,0.0177043510939567,-0.001692254005906,0.577275713709847
17-Sep-2015,-0.116099953,-0.0896000859999999,-0.100800037,-0.00256434473252298,-0.210000000000001,0.0052895928850869,-0.103756475784254,-0.0385139015606051,0.55258727070872
28-Oct-2015,0.091799974,0.0530998709999997,0.06370002,0.0117704884483798,-1.1,-0.00691214023224427,0.0838191962089345,0.012437181687812,0.493295015062448
